id,video_id,author,comment,published_at,like_count
113,v8PLdo6wgJM,@terrilegese3012,አባታችን ቃለ ህይወት ያሰማልን እግዚአብሔር አምላክ በእድሜ በጤና ይጠብቅልን የአገልግሎት ዘመኖትን ያርዝምልን አሜን🙏,2024-10-28T03:09:21Z,0
114,v8PLdo6wgJM,@BrightVision-t5p,🤲💒👏እግዚአብሔር አምላክ ይመስገን👏🏻⛪️🤲አሜን🤲,2024-10-27T16:50:21Z,1
2212,L5-0luzzxSc,@debresahlst.michaelsukchur1515,Qale hi wet yaseman,2024-10-26T17:29:21Z,0
2213,L5-0luzzxSc,@debresahlst.michaelsukchur1515,Meoazahomu,2024-10-26T17:09:06Z,0
115,8DvMuwoJ_qs,@BrightVision-t5p,🤲💒👏እግዚአብሔር አምላክ ይመስገን👏🏻⛪️🤲አሜን🤲,2024-10-22T14:45:28Z,1
2398,2eh9PA3uUkg,@AbaynehDejene,እመቤታችን መከታ ትሁናችሁ,2024-10-22T07:28:32Z,0
2371,rH6J8aP4A-0,@Eftar3,❤ኣሜን ኣሜን ኣሜን ቃለ ህይወት ያሥማለነ መምህርነ ፀጋ በድበ ፀጋ ይህድር ላእለኩሙ ተዘከሩነ በፀለትኩሙ ❤❤,2024-10-14T19:15:50Z,0
116,m7cv4ubL4Ks,@wosenemengistu2034,እንኳን  ደስ  አሎት   እልልልልልልል,2024-10-14T04:06:27Z,0
117,m7cv4ubL4Ks,@YemBelay,Congratulations,2024-10-13T23:01:56Z,0
118,m7cv4ubL4Ks,@YemBelay,Elllllllll,2024-10-13T23:01:30Z,0
119,m7cv4ubL4Ks,@Mrs.Frazier-A,congratulations aba🙏🏾,2024-10-13T22:18:43Z,0
120,gdosWX_6c4w,@BrightVision-t5p,🤲⛪️👏🏻አሜን  Amen 👏💒🤲,2024-10-13T19:24:13Z,1
121,gdosWX_6c4w,@BrightVision-t5p,🤲💒👏እግዚአብሔር አምላክ ይመስገን👏💒🤲አሜን🤲,2024-10-13T19:22:04Z,1
2372,rH6J8aP4A-0,@GgggGgyy-k7j,ኣምላኽ የሐግዝም,2024-10-10T14:03:10Z,0
1942,bcP5Go0j3sE,@سلامكوكو,አሜን (3)እግዚአብሔር እድሜና ጤና ይስጥልን 🙏🙏🙏🙏🙏,2024-10-04T18:08:49Z,0
1631,NEqRNY-V_OM,@mulualemhenriksson7250,Kale hewet yasemalen 🙏🙏💚💛❤️🌼,2024-10-02T11:00:26Z,0
123,EdmAvjbJo7Y,@BrightVision-t5p,🤲⛪️👏🏻እግዚአብሔር አምላክ ይመስገን👏🏻⛪️🤲አሜን🤲,2024-10-02T00:45:07Z,1
124,EdmAvjbJo7Y,@sebleworkie3181,አሜን አሜን አሜን,2024-10-02T00:16:08Z,1
122,P_9n7avsCZ0,@BrightVision-t5p,🤲⛪️👏🏻እግዚአብሔር አምላክ ይመስገን👏🏻⛪️🤲አሜን🤲,2024-10-01T14:51:55Z,1
129,_pfS9XVhH6U,@GetinetKassaTafeso,አምላከ ቅዱሳን ጸሎታችሁን ይስማልን ጹሑፉ በሶስቱም ቋንቋ ብኾን ጥሩ ነው,2024-09-29T04:45:15Z,0
125,SeDZgXwF3z8,@zer13567,እንኳን ለብርሃነ መስቀሉ በሰላም አደረሳችሁ።,2024-09-28T14:05:16Z,0
126,SeDZgXwF3z8,@etsegentberhan1225,አቤት እንዴት ደስስስስ ይላል ክብር ለኦርቶዶክስ ሐይማኖታችን ክብር ለኦርቶዶክስ አባቶቻችን እንኮን ለብርሐነ መስቀሉ በሰላም አደረሠን አደረሣችሁ እመቤቴ ከዳር እስከ ዳር ክብርሽና በረከትሽ ይውጣ እናቴ የናቁሽ ሁሉ እግርሽ ላይ ይውደቁ እልልልልልልልል 💚💛❤🙏,2024-09-28T09:22:22Z,1
127,SeDZgXwF3z8,@YehtZewdie-go9fi,ክብር  ለመድሐኒአለም   የኦርቶዶክስ እምነት  ተከታይ  በሙሉ  እንኳን  ለመስቀል  ባዕል  አደረሳችሁ,2024-09-28T05:24:16Z,1
128,SeDZgXwF3z8,@BrightVision-t5p,🤲💒👏እግዚአብሔር አምላክ ይመስገን👏💒🤲አሜን🤲,2024-09-28T03:17:39Z,1
132,0LUQyulRWm4,@mekke6544,"የኢትዮጵያ ባንድራ ላይ ኮከቡ ምነው አልታየም?ጸረ ኢትዮጵያን ይወድማሉ!!!ዘረኝነት ጥንብ ነው።
ክርስቶስ ዘር መርጦ አልመጣምና።",2024-09-28T02:22:49Z,0
130,_pfS9XVhH6U,@BrightVision-t5p,🌷🎉🌼⚘️🪻🌺🌻🥀🏵🌹🏵🪷🌸💐🎉🌷,2024-09-28T00:52:42Z,1
133,0LUQyulRWm4,@MuZeZ-fx6kq,🙏🙏🙏👏🏼👏🏼👏🏼☦️💚💛❤️,2024-09-27T04:34:47Z,0
131,ACHudSbeVRE,@gashawfiseha2491,"አንድ ቀን እኛም ጋር አንደዚህ ይሆናል !
 ኢ  ት  ዮ ጵ  ያ  ዊ  ነ  ት ይነግሳል!!! አምላክ ሲፈቅድ።",2024-09-27T00:26:49Z,1
2283,kh6d47MRWW4,@fresbhati,የኔታዬ  አሜደ  ተዋሕዶ  የቤተክርስቲያኗ  ራስ  የሊቃውንት  አምላክ  በእድሜ  በጤና  ከቤተሰብዎ  ጋር  ጠብቆ  ያቆይልን    ለሁላችንም  ብርሐን  ሆነውናልና,2024-09-25T18:30:46Z,0
134,sv-BJvH-oSk,@masaratadano7066,❤❤❤,2024-09-23T00:05:23Z,0
137,GIyoKuY5Q_A,@fasika9507,"This year was the first time when I participated. There was no time management, it was disorganized and was not even respecting for those who came on time 🤔 most people came an hour and half late by confidence but they were right they didn’t miss it. There  were Invited professional guests  but they become like us. From the beginning the starting time was let 8am but like I said not even start on time. The weather was too hot if I’m not mistaken a kid fainted. When are we going to fix this?  From both sides there were mistakes from the participants and event organizers.መቼ ነው በየ ዝግጅቱ በሰዓት መቀለድ የምናቆመው? ለልጆቻቸንስ መቼ ነው አርአያ የምንሆነው? አሁንማ 
በየ ቲክቶኩ በየምኑ የአበሻ ነገር እያሉ መቀለጃ አድርገውናል🤔 ቀልድም ቢሆንም ግን እውነት አላቸው።🛑",2024-09-22T23:10:45Z,0
778,3Rhxc_nu_-E,@SamuelzeGonder,54:30,2024-09-22T22:01:24Z,0
1442,dP5kvLQNdbo,@SamuelzeGonder,"1:23 ዝማሜ
15:01 መስቀል አብርሃ ወረብ",2024-09-22T21:48:41Z,0
135,sv-BJvH-oSk,@BrightVision-t5p,🤲⛪️👏🏻እግዚአብሔር አምላክ ይመስገን👏🏻⛪️🤲አሜን🤲,2024-09-22T16:01:39Z,1
136,F-YfMH3Cmlo,@ArchieRowe,Awesome! 🙏 🎉 🙏 Congratulations!,2024-09-22T04:36:56Z,0
2297,9tKPgM28WYY,@SamuelzeGonder,1:24,2024-09-21T04:51:43Z,0
1632,NEqRNY-V_OM,@HollowUzzz,thank you YENETA,2024-09-18T10:49:29Z,0
2373,rH6J8aP4A-0,@LuulMekonen,ቃለ ሕይወት የስመዓልና።,2024-09-16T05:50:16Z,0
138,8k2ixGHj7rY,@BrightVision-t5p,🤲💒👏🏻አሜን Amen 👏🏻💒🤲,2024-09-15T22:31:54Z,1
139,8k2ixGHj7rY,@BrightVision-t5p,🤲⛪️👏እግዚአብሔር አምላክ ይመስገን👏⛪️🤲አሜን🤲,2024-09-15T22:31:31Z,1
292,KdHcizIZoxA,@Nebias498,Christ is risen!!!✝️✝️✝️,2024-09-15T21:14:54Z,0
2312,m3nN7IKyej0,@nahommuche7474,1:39,2024-09-15T01:40:59Z,1
140,itontk52nxY,@BrightVision-t5p,🤲⛪️👏🏻እግዚአብሔር አምላክ ይመስገን👏🏻⛪️🤲አሜን🤲,2024-09-14T02:21:34Z,1
2320,7539P-um1As,@PhilosophyofArtandScience,"There is none greater than John, he goes with the spirit and the might of Elias. 

You are the baby who is the prophet of the Most High, you have been appointed, friend of the Bridegroom, you have been appointed, and the kinsman, according to the flesh, you have been appointed, you have been sent to open the gates of righteousness.",2024-09-12T02:16:26Z,0
2321,7539P-um1As,@DhDhdh-x1k,እንካን ኣደረሰን የኦርቶዶክስ ልጆች,2024-09-11T08:29:34Z,0
141,vdnzF-1x3NE,@BrightVision-t5p,🤲💒👏🏻አሜን  Amen 👏🏻💒🤲,2024-09-08T18:43:14Z,1
142,vdnzF-1x3NE,@BrightVision-t5p,🤲⛪️👏🏻እግዚአብሔር አምላክ ይመስገን👏🏻⛪️🤲አሜን🤲,2024-09-08T18:42:36Z,1
143,Q7g5xRBTJDg,@ሻሸመኔ,congratulations ❤,2024-09-02T14:00:12Z,1
144,Q7g5xRBTJDg,@user-lq5kd2ee8n,Congratulations I'm so happy for you God is good.,2024-09-02T02:46:44Z,0
145,ys5gLEsecKs,@BrightVision-t5p,🙏⛪️👏እግዚአብሔር አምላክ ይመስገን👏⛪️🙏አሜን🙏,2024-09-01T17:44:42Z,1
146,TEjqtYjm8qE,@worknesgagiza9931,What's up,2024-08-31T01:25:10Z,0
147,TEjqtYjm8qE,@worknesgagiza9931,Amen Amen Amen 🙏,2024-08-31T01:23:28Z,1
148,TEjqtYjm8qE,@BrightVision-t5p,🙏⛪️👏🏻አሜን  Amen 👏🏻⛪️🙏,2024-08-31T00:15:08Z,1
149,TEjqtYjm8qE,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-31T00:14:21Z,1
1454,OZV_K-d2_yw,@MululenTsegaye,ቃለ ህይወት ያሰማልን,2024-08-29T10:30:54Z,0
150,bQUdLIhwwXs,@BrightVision-t5p,🙏⛪️👏አሜን  Amen 👏⛪️🙏,2024-08-28T01:50:26Z,1
151,bQUdLIhwwXs,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-28T01:49:56Z,1
152,3NMEKIs_Z6o,@alemgezaw-nn6jg,Amen🙏❤️Amen 🙏❤️Amen🙏❤️,2024-08-28T01:04:22Z,0
153,mdcEvgbCTvM,@BrightVision-t5p,🙏⛪️👏አሜን Amen 👏⛪️🙏,2024-08-27T21:12:14Z,1
154,mdcEvgbCTvM,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-27T18:28:59Z,1
155,mdcEvgbCTvM,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-27T18:28:12Z,1
156,mdcEvgbCTvM,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-27T18:28:02Z,1
157,s6SF1xQeW74,@SenaitKassa-x7s,Amennnn 🙏,2024-08-25T19:08:12Z,0
158,s6SF1xQeW74,@BrightVision-t5p,🙏⛪️👏አሜን Amen 👏⛪️🙏,2024-08-25T18:51:25Z,1
159,s6SF1xQeW74,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-25T18:51:02Z,1
160,rih-Q-yXSgw,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-22T18:06:42Z,1
161,oPoHjvTQUdg,@sebleworkie3181,❤አሜን  አሜን  አሜን አሜን❤ አሜን አሜን❤አሜን አሜን አሜን አሜን❤አሜን አሜን አሜን አሜን አሜን አሜን❤❤❤⛪💒😡💒⛪💒⛪💒⛪💒⛪🙏,2024-08-22T12:01:22Z,1
162,oPoHjvTQUdg,@sebleworkie3181,አሜን አሜን አሜን አሜአ,2024-08-22T11:24:59Z,1
163,htsBZsKEY7k,@BrightVision-t5p,🙏⛪️👏አሜን   Amen 👏⛪️🙏,2024-08-20T20:43:20Z,0
164,htsBZsKEY7k,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-20T20:42:54Z,1
165,icEVh5Htcrc,@sebleworkie3181,አሜን አሜን አሜን,2024-08-20T14:31:05Z,1
166,icEVh5Htcrc,@sebleworkie3181,❤አሜን አሜኔ አሜን,2024-08-20T12:57:16Z,1
175,5PH-J5sCGQc,@mesiamenu3002,betam new ymitamirut begza harachin tesaqen Yminseqlewn badira enat besw hager bekurat sitawlebelbut asigerami new weyne hagere enidnl tadergunalachu,2024-08-20T06:56:09Z,0
167,Nz3WO7DtCZI,@alemgezaw-nn6jg,አሜን 🙏❤️አሜን 🙏❤️አሜን 🙏❤️,2024-08-20T00:58:54Z,1
168,UUZHb8pKFBQ,@sebleworkie3181,❤አሜን  አሜን  አሜን  አሜን  አሜን አሜን አሜን አሜን,2024-08-19T15:15:21Z,0
169,UUZHb8pKFBQ,@sebleworkie3181,"ሠላም ለኪ  
ሠላም  ለኪ  ሠላምለኪ",2024-08-19T14:55:39Z,0
170,UUZHb8pKFBQ,@sebleworkie3181,"ሠላም  ለኪ  
ሠላም  ለኪ  
ሠላም  ለኪ❤",2024-08-19T14:53:21Z,0
171,UUZHb8pKFBQ,@sebleworkie3181,አሜን  አሜን አሜን አሜንአሜን አሜን,2024-08-19T14:37:10Z,0
172,UUZHb8pKFBQ,@sebleworkie3181,እግዚኦ  ማሐረነ  ክርስቶስ  እግዚእ  ማረነ  ክርስቶስ,2024-08-19T13:20:27Z,0
173,UUZHb8pKFBQ,@sebleworkie3181,አሜን  አሜን አሜን አሜን አሜን አሜን አሜን አሜን,2024-08-19T13:19:19Z,0
174,UUZHb8pKFBQ,@sebleworkie3181,አሜን  አሜን  አሜን አሜን አሜን አሜን አሜን አሜኔ አሜን,2024-08-19T12:47:17Z,1
176,fnm1KswAqFg,@BrightVision-t5p,🙏⛪️👏አሜን Amen 👏⛪️🙏,2024-08-18T16:37:39Z,1
1465,i4TMinfxB70,@robeltadesse4591,በቅዱስ ያሬድ በረከት አይለየዎ,2024-08-18T08:46:41Z,0
177,D430y9Tpqso,@beckyararssa7022,ቃለ ህይወትን ያሰማልን,2024-08-17T12:33:04Z,0
178,0r7jFRKZwGU,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-17T01:07:57Z,1
190,k_XEzZft7so,@sebleworkie3181,አሜን  አሜን  አሜን አሜን አሜን አሜን አሜን አሜን❤አሜንአሜን  አመን አሜን ❤አሜን,2024-08-16T19:47:10Z,0
191,k_XEzZft7so,@sebleworkie3181,ዝሜሬ  መላእክትን  ያሠማልን,2024-08-16T19:46:08Z,0
192,k_XEzZft7so,@sebleworkie3181,እልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልል🌸🌸🌸🌸🌸🌸🎁🌸🌸🎁🎁🎁🌸🌸🎁🎁🌸🌸🎁🌸🎁🎁🌸🎁🌸🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂🌸🌸🌸🌺🌺🌺🌺🌺😂😂❤❤❤❤❤❤❤❤እልልልልልልልልልልልልልልልልልልልልልልልል,2024-08-16T19:44:42Z,0
193,k_XEzZft7so,@sebleworkie3181,👏👏👏👏👏👏🌻🌻🌻🌻🌻🌻🌻🌻🌹🌹🌹🌹🍀🍀🌷🌷🌿🌿🌿🌿🌿🌱🌱🌱🌿🌿🌷🌷🍀🌹🌹🌻🌻🌹🍀🌷🌿🌿🌿🌱🌱🌱🍂🍂🍂🌱🌿🌷🌷🌻🌹🌹🌹🍀🍀🌷🌷🌷🌿🌱🌺🌺🎋🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,2024-08-16T19:43:36Z,0
194,k_XEzZft7so,@sebleworkie3181,🌾🌾🌾🌾🌾🌾🌾🌾🌾🌾🌾🌻🌻🌻🌻🌻🌻👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏🌹🌹🌹🌹🌹🍀🍀🍀🍀🍀🍀🍀🍀🌷🌷🌷🌷🌷🌷🌷🌿🌿🌿🌿🌿🌿🌺🌺🌺🌺🌺🌺🌺🌴🌴እልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልል,2024-08-16T19:42:59Z,0
195,k_XEzZft7so,@sebleworkie3181,እልልልልልልልልልልልልልልልልልልልልል❤❤❤❤❤❤❤እልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልል🌷🌷🌷🌷🌷🌷🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🌹🌹🌹🌹🌹🌹🌻🌻🌻🌻🌻🍀🍀🍀🍀🍀🌷🌷🌷🌷🌷🌷🌷🍀🍀🍀🍀🍀🌹🌻🌻🌻🌹🌹,2024-08-16T19:42:13Z,0
196,k_XEzZft7so,@sebleworkie3181,እልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልልል🌺🌸💝🌸🌸🌸🌸🌸🌺🌺🌺🌺🌺🌻🌻🌻🌻🌹🌹🌹🌹🍀🍀🌹🌹🌹🌻🌻🌹🌹,2024-08-16T19:41:14Z,0
197,k_XEzZft7so,@sebleworkie3181,አሜን አሜን  አሜን ❤,2024-08-16T19:40:41Z,0
198,k_XEzZft7so,@sebleworkie3181,አሜን አሜን አሜን,2024-08-16T18:52:34Z,0
199,k_XEzZft7so,@sebleworkie3181,አሜን  አሜን አሜን አሜን አሜን አሜን አሜን❤,2024-08-16T18:29:38Z,0
200,k_XEzZft7so,@sebleworkie3181,አሜን አሜን አሜን ይቅርይበለን,2024-08-16T18:28:57Z,0
201,k_XEzZft7so,@sebleworkie3181,አሜን  አሜን አሜን አሜን,2024-08-16T18:28:26Z,0
202,k_XEzZft7so,@sebleworkie3181,አሜንአሜን አሜን,2024-08-16T17:52:40Z,0
203,k_XEzZft7so,@sebleworkie3181,አሜንን❤አሜን❤አሜን❤ኘሜን አሜን ❤አሜን አመን አሜን አሜን አሜን,2024-08-16T17:52:12Z,0
204,k_XEzZft7so,@sebleworkie3181,አሜን  አሜን አሜን አሜን❤,2024-08-16T17:51:09Z,0
205,k_XEzZft7so,@sebleworkie3181,አሜን አሜን አሜን,2024-08-16T17:20:29Z,0
206,k_XEzZft7so,@sebleworkie3181,አሜን  አሜን አሜንክራራይሶእግዚኦተሣለነ❤,2024-08-16T17:19:52Z,0
207,k_XEzZft7so,@sebleworkie3181,አሜን  አሜንን አሜን,2024-08-16T17:18:41Z,0
208,k_XEzZft7so,@sebleworkie3181,አሜን  አሜንን አሜን❤አሜን አሜን ❤አሜን  አሜን,2024-08-16T17:18:07Z,0
209,k_XEzZft7so,@sebleworkie3181,አሜን  አሜንንአሜን❤አሜን አሜን,2024-08-16T17:16:09Z,0
210,k_XEzZft7so,@sebleworkie3181,አሜን  አሜን  አሜን  አሜን❤,2024-08-16T17:10:22Z,0
211,k_XEzZft7so,@sebleworkie3181,አሜን  አሜን  አሜን❤ አሜን,2024-08-16T17:02:21Z,1
212,k_XEzZft7so,@sebleworkie3181,አሜን  አሜን  አመን,2024-08-16T17:01:49Z,1
179,B1ypz8BiExs,@sebleworkie3181,አመን አሜነ አሜን,2024-08-16T14:49:28Z,0
180,B1ypz8BiExs,@sebleworkie3181,አሜን ❤አሜን ❤አሜን❤አሜን,2024-08-16T14:29:15Z,0
183,8_CK4a-0ZyM,@sebleworkie3181,🙏👏🙏👏🙏🙏🙏🙏🙏🙏❤,2024-08-15T15:10:51Z,0
181,FcIC2bOner4,@BrightVision-t5p,🙏⛪️👏አሜን Amen 👏⛪️🙏,2024-08-15T00:22:34Z,1
182,FcIC2bOner4,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-15T00:22:04Z,1
184,T6_1peWYx5Y,@tgabe1895,Amen,2024-08-14T23:45:07Z,0
1464,fFubjvJp6vs,@user-Abenezer,🙏🙏🙏,2024-08-14T12:59:33Z,0
185,6trLPD4KsZc,@BrightVision-t5p,🙏⛪️👏አሜን  Amen 👏⛪️🙏,2024-08-14T03:04:15Z,1
186,RfO9LM9HgdU,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-13T20:32:15Z,1
187,T9Qepkah60Q,@abebaasayehen2023,አሜን አሜን አሜን 🙏🏾,2024-08-13T18:31:07Z,0
188,T9Qepkah60Q,@sebleworkie3181,አሜን  አሜን አሜን ❤ይፍቱኝ  አባታችን,2024-08-13T14:54:37Z,1
189,T9Qepkah60Q,@sebleworkie3181,አሜን  አሜን  አሜን አሜን❤ አሜን አሜን,2024-08-13T14:51:53Z,1
1475,Qbza9nCI69o,@temesgentegegne3101,ኦዲኦው ይቆራረጣል ቢታሰብበት እያልኩ ሊቀጠበብት ተተኪ ትውልድ ለማፍራት የሚያደርጉት ጥረት እጅግ የሚደነቅ ነው ይበርቱ እግዚአብሔር ጤናና እድሜ ያድልልን,2024-08-12T14:46:15Z,0
213,QFsaX3xcp5w,@asnakechbeyene8026,አሜን አሜን አሜን 😂😂😂❤❤❤,2024-08-12T01:36:15Z,0
214,QFsaX3xcp5w,@BrightVision-t5p,🙏⛪️👏አሜን Amen 👏⛪️🙏,2024-08-11T18:03:13Z,1
215,QFsaX3xcp5w,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-11T18:02:42Z,1
216,V20Ie6I7O7Q,@YehtZewdie-go9fi,"Enkuwan. ,lefeleseta ,tseme,beselam,aderesen,aderesachehu,yetewahedo,emenete teketayoch,bemulu,cherenet,yebaheri,genezebu,yehonew,amelakachen,yetemesegene,yehun",2024-08-10T20:58:41Z,0
217,R2kVvyHmiJM,@sebleworkie3181,አሜን አሜን አሜን አሜን❤🙏🙏🙏🙏🙏❤,2024-08-09T16:09:14Z,1
218,R2kVvyHmiJM,@sebleworkie3181,አሜን  አሜን አሜን አሜን ፩አሜን❤,2024-08-09T16:08:36Z,1
219,R2kVvyHmiJM,@sebleworkie3181,አሜን  አሜን  አሜን አሜን አሜን አሜን አሜን,2024-08-09T16:06:30Z,0
220,R2kVvyHmiJM,@sebleworkie3181,አሜን  አሜን  አሜን አሜንአሜን   አሜን,2024-08-09T16:00:57Z,0
221,R2kVvyHmiJM,@sebleworkie3181,አሜን አሜን  አሜን,2024-08-09T15:46:51Z,0
222,R2kVvyHmiJM,@sebleworkie3181,❤አሜን  አሜን አሜን❤,2024-08-09T14:52:43Z,0
223,R2kVvyHmiJM,@sebleworkie3181,አሜን  አሜን አሜን ❤,2024-08-09T14:41:31Z,0
224,R2kVvyHmiJM,@sebleworkie3181,አሜን  አሜን አሜን አሜን❤አሜን አሜን,2024-08-09T14:39:12Z,0
226,-GuPZ8maz9M,@sisaywoldetsadic631,ቃለ ህይወት ያሰማልን፣የነብስ ዋጋ ያድርግልን፣ የአገልግሎት ዘመንዎን ያርዝምልን፣ረጅም እድሜ ከጤና ጋር ይስጥልን፣ አሜን።,2024-08-09T03:05:50Z,1
225,R2kVvyHmiJM,@ArchieRowe,🙏 🙏 🙏,2024-08-09T02:55:23Z,0
227,1eUhbeoi9O8,@sebleworkie3181,አሜን  አሜን  አሜን  አሜን አሜን አሜን,2024-08-08T19:20:11Z,0
228,XMG0BzWWfPY,@sebleworkie3181,አሜን  አሜን  አሜን❤,2024-08-08T00:02:19Z,1
229,yCGiuNoGZh8,@menbilove2757,አባቶቻችን እድሜ ይስጥልን 🙏🙏ዝማሬ መላህክት ያሰማልን ዲያቆን ሚሊዮን 🙏🙏🙏,2024-08-07T21:17:46Z,0
290,pgrrVwAPuVg,@YehtZewdie-go9fi,"Ye,geziabher,seme,yetemesegene,yehun,yeledeta,mareyam,bereketuwa,yedereben",2024-08-03T22:26:03Z,0
230,HGQxPSp5W7Y,@asnakechbeyene8026,እልልልእልልልእልልል ዝማሬ ምልክትን  ያሰማልን❤❤❤😂😂😂,2024-08-03T02:32:32Z,0
231,HGQxPSp5W7Y,@YehtZewdie-go9fi,"Yezemarie.  Balebete,amelakachen.  Egziabher. Yetemesegen,yehun",2024-08-03T02:16:31Z,1
232,1w-yFUI9qbE,@YehtZewdie-go9fi,Zemarie. Melaketen. Yasemalen,2024-08-03T02:09:19Z,0
233,1w-yFUI9qbE,@YemBelay,Elllllllllllllllllll1,2024-08-03T01:17:49Z,0
234,1w-yFUI9qbE,@YemBelay,Zemari  meleakt yisemalen,2024-08-03T01:04:40Z,0
235,h52QeTADyFM,@BrightVision-t5p,🙏⛪️👏አሜን   Amen 👏⛪️🙏,2024-08-02T01:22:24Z,1
236,h52QeTADyFM,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-08-02T01:21:59Z,1
237,MbAeSTtPt-k,@BrightVision-t5p,🙏💒👏እግዚአብሔር  አምላክ ይመስገን👏💒🙏አሜን🙏,2024-07-31T03:09:02Z,1
238,MbAeSTtPt-k,@alemgezaw-nn6jg,አሜን አሜን አሜን ❤️🙏❤️🙏❤️🙏,2024-07-31T00:53:53Z,1
239,tr_dr4MHsnc,@asnakechbeyene8026,አሜን አሜን አሜንያገልግሎት ዘመናችሁን ያርዝመው❤❤❤😂😂😂,2024-07-28T18:39:32Z,0
240,tr_dr4MHsnc,@BrightVision-t5p,🙏⛪️👏አሜን  Amen 👏⛪️🙏,2024-07-28T17:14:52Z,1
241,tr_dr4MHsnc,@BrightVision-t5p,🙏💒👏እግዚአብሔር አምላክ ይመስገን👏💒🙏አሜን🙏,2024-07-28T17:14:19Z,1
242,sk_LX_-X9RE,@BrightVision-t5p,ነብስ  ይማር,2024-07-27T17:06:18Z,1
243,sk_LX_-X9RE,@TewodrosGetachew-n1u,Geta bechernetu yabertachu,2024-07-27T16:53:25Z,0
244,p7arHCyLwmI,@menbilove2757,Kale hiwot yasmalen 🙏,2024-07-27T11:32:16Z,0
1491,lz1Z9pOQIwM,@SdDf-d1n,ዝማሬመላይክትያሰማልን,2024-07-25T23:11:43Z,0
245,KBD3Lv43hdQ,@muluembetworku2139,"ወንድምዬ ምን አገኘህ?
ጠያቂዬ መካሪዬ ደጉ ሰው ነፍስህ በሰላም ትረፍ ለቤተሰብም መፅናናትን ያድልልን",2024-07-24T22:18:42Z,0
246,KBD3Lv43hdQ,@azebmulugeta9092,ነፍስ  ይማር በአፀደ ገነት ያሳርፍልን,2024-07-24T16:09:48Z,0
